address,seconds until unlock,distribution amount (BPTs)
0xae1692d8d045716c948b707550e91dbd2c55169a,86009949,201.786318592373000000
0xa4322a26c0fd7a05a7f0af2e72faee27f808979c,88466051,200.168500567486000000
0x1cb3fbb26b2e0b7c11396ce32cf230d80f481163,82609051,199.752037036800000000
0x73bb129019992794002af6f53a86d671a4887901,84780805,199.005156587473000000
0x7982398688c1a0df28f1649d8d21d74cd5a37bd2,26924135,198.731574491996000000
0xcce5da775ff95c4ae988331d94b185fedd82330a,33125917,198.265325853361000000
0x6d665459110077d7043403a47452a9756d71092d,89166896,197.550095753942000000
0x4527c75dfc50a5390dc663f81b627c39e7b9acad,93219899,195.720646617063000000
0x8a72c47f190f2118227a83da784a2ce45c54f484,95675334,195.123390271214000000
0x16eb1deae4c4c32805da237db93771b4cb12416a,80569437,194.185271259327000000
0xb6bbe5a785f6cfed3f65f2ba91ad20586b00f7e6,84569528,193.167874243610000000
0xd6c2d981eeccfb96505235e074f2a640c1c654f2,42588276,192.463940202590000000
0xf43ed2d56345e3101789aa6dd50232a2b3fa922a,83451574,192.362644697286000000
0x84d0f74d21a89f86b67e9a38d8559d0b4e10f12d,107277740,192.025532836838000000
0xcd26eacfa965e1a857f36ffc76c722ad83860635,35199825,191.270602924573000000
0x8e3bbdec40e33a8a5b90bf56c6d2692088406739,82173138,191.179729186034000000
0xbd1b3513bb0ce1529242cfb28926618809592362,77727491,191.044669886159000000
0xc3990e3432891450c18f33baf8d2db53ae5d30eb,51843403,190.902100447344000000
0x9dd897df19ffc27d6685e98accc394f88a73e475,87405674,190.349017641775000000
0xe3c811c3508edd755bf3ae63a0a937ee604b6f44,61792311,190.233914545438000000
0xb5a42393603f428d88ece3a7740443af11493adb,82829899,189.775071187814000000
0xae5c1911a53c129422dd6d5bd6c8e4ee62789e85,46103969,189.701147601747000000
0x23fa4be9954ecfa249b1ef5c027eb113542ac9ba,84806015,189.650375261649000000
0x51f13c84b49b64ba6b1615e7d91b11066908bf3c,37432588,189.254595824549000000
0x77c9dc116f3092adda6ee040b02baaeb985ba061,93329157,189.159184397320000000
0xb2c171e6513e25e703edacaeee33f72a99964514,88349711,189.065699850461000000
0x561601d349603ac8b827c893cb4f1f170c34bb20,77734381,189.025946656291000000
0x59bdfb381ca2080d0d042903e776d3dcb548050a,82587139,188.472307447832000000
0xbb9480fdb174063a2dedf31b50a4f06ae13ed964,45463470,188.190544167369000000
0x470e2c101884d0686327547a7b1b96a5c741f34e,55850759,187.935276787140000000
0x6673de59bd8887d015c0e8bd523e6fea2bf444a6,77613416,187.789072519673000000
0xe3668183f3524f50d8f03e91c8810ad7ae0051ab,51778031,187.660771640244000000
0x75274aa765789b4b55ebe2fb22373865efab4358,70453618,187.434600147614000000
0x69344717556c64dc49a2ba36267a04efacf34d27,86838426,186.018873923250000000
0x8098e9454d4aa286d5bb09f02a04200f4f3f5bc7,82363016,185.005626895311000000
0x4060369598c9ceae3178167387a26b885381493e,102454184,183.828475483957000000
0x61688d6b7d58520dd80871df266957113cd7fab4,55770840,183.787788015664000000
0xdf098b48de8a7024d1b7c0f3f0b22994c3e0efe1,79493658,183.766239921623000000
0xca60d9fa419f9859398a7c47fe2ee5396a4900c4,27684349,183.105293492105000000
0x034b2fd624f4895fc932ed31ed63d8be06b82c08,40787158,182.684108537738000000
0xa3fcd05cd04ba0d5558a3f560cc63cb2d89ba2aa,88246453,182.121488963722000000
0xa51fa51788de0bc5b534ab4cba23f0329ec5512c,27810182,180.923223679298000000
0x294c3c4f59b7a422230e59700bc0ae11020aa1c8,48035568,179.973417040389000000
0xb7b570dc117b4946925bc39166418516fb011cbb,107559097,179.625226506591000000
0x96942e59d8f8b5b92c257bc9c8e6c36b73ebb50d,42011362,179.112991294668000000
0xace1ced777f255e01d6772422c7f0189da11d494,84907832,179.060769014959000000
0xc875f257fae93bb9eb664b8b51057299d1527bb4,85604131,179.007411780349000000
0x9a3583a868156435ec9174b6310729b741d4379b,79872266,178.271198702347000000
0xd22f4c8e05339dfcfd927bd688ed9ebac84484d7,80057064,177.987795786550000000
0x0c470f23b09847fc99e20b63aa9b0c3db13bacf7,87323123,177.658094232576000000
0xa93242f0074ca8a20e4de93e69189fa4596263f2,84802095,177.048141978868000000
0x097e600c398702046664935e98c7b0263428530b,86491502,176.961381310929000000
0x35a3b416a837e35bf9d8da25aed655eb83b035f1,37518545,176.156109693390000000
0x31426feb31a80bdf5ebf7150ddb1e437a3d2346f,68758873,175.301253212079000000
0x83c0ed34e4b8d2a197b79a7ea401b9a37e1a90bc,81442812,175.298050905317000000
0x658d6ecc9c9ad22e05492c93a68b88feff61b93a,91952919,175.269798348970000000
0xc12a9f690aff7134f9d7ebe9265e78aff6ae8aad,82746658,175.244255510733000000
0x006b855e1ce71d0163e41c17fac02fcdedf0ef21,81616425,174.336020838836000000
0x53e213da8c28d85dc6663c3b5e35bb0ffbb05752,88094717,174.129568362621000000
0xb18dacf8937dcd595ac19f3ca4390e5a411b2eae,44568160,174.049141417210000000
0x1a9f7852501ca762c90addcdd880d28d897265f8,79786760,172.869995534751000000
0xe78f10f68a5d552b8cbb42e03f36622929f78c3b,43535353,172.657950748776000000
0xbd1bff03034ac340235e48ee35c85b1121b8198e,83607202,170.581214906864000000
0x720d07c87123c203300e3d06454cc52642e3db21,84313380,170.304221325702000000
0x88d5eb1993dd04bf2175f940e64fd49a90d13f8b,48664050,170.272567192968000000
0x770aaa6828e3659f2d12d6b8ca999d34344385e8,82191928,169.447462163982000000
0x275c17532103fd910f017f0c1e29c1d4ad45511e,98286704,169.331313714038000000
0x4f1dcfb5d1634c1dcdb0f338e7a5a97f2be91e4c,86735539,168.679706221724000000
0xfd812774a53fd61396665fc6e7e70df7e8cc91dc,83951361,168.468755580234000000
0x8e4f81436c9aaaf156b692de4c91ca0c7b2a6e9c,77307157,168.163498847814000000
0xc61bc65002390afeee22e207400f7d8291165aa5,35309498,167.328384675150000000
0x3dde3ef82fd2a51d2d1c9bab1e5d3b6d62013340,93167470,166.862010477017000000
0x5d9ac7a6df81b63d61e58facf04c60881f59c1c3,85378971,166.032316892295000000
0x33122d38582daa240a652059d3da89c26f031619,91882509,165.003995874245000000
0x259f1771abb4411efd14b602d9f130f0087aa59a,86739226,164.992677808847000000
0xb92246136f049607423b4c986302d407aef91a17,84536339,164.821642219072000000
0x9d2e29be44fb2c3d7afdbeb79f59f51224373aff,107166774,164.725454395859000000
0xe2bb7e228ec855e018e50d5063511e9b19096dad,50830932,163.495213975733000000
0x70a13e91621a580bc6773e8d27dff896ba6d76d3,89906711,163.311663230174000000
0x2db5990236c68015893eebe6f817b6ea22fc6579,101512734,162.821536650317000000
0xe5e173ec8f63820e278a89cd478126e13a00523e,79555491,161.572075522387000000
0x77b25d61834f3a3affb6c4d101a34e605ed84fd1,78953069,161.152453030080000000
0x87fc1313880d579039ac48db8b25428ed5f33c4a,95984840,160.811649627504000000
0x9f4625288fb381f74285ba84230403ce4b8a6c1d,93744115,160.197035405350000000
0x16ee89a6ea1ad44a95d296669254d3b170ef53da,58195627,160.148239548238000000
0xa4c9ebea7c35b0d06cc48f07b12cc172ea2545b2,78032480,159.007541037838000000
0x991b7ece25ab19745b33122b905b58453e3c3806,108084346,158.702457110102000000
0xac93109e895a086cb8c6ca381b47898b39ba48ed,47039372,158.689439569569000000
0x952f2c4b1a9c0938b71b9db486211fe90fa89c0d,26002546,158.450319343081000000
0x5bc0aa095632c76da0be9838d960da9a66fca30e,83570089,158.055200940028000000
0x0302f3434dbdee9d3faf680cba8a2bae6b34a83c,49519107,158.029153728269000000
0x414d5de6faf79b80069212efa523c9f8e825702f,100868654,157.538738340004000000
0x34ff77a853a14579d2120ac08c5e342cee08ad71,98049107,156.490891383009000000
0xe0f1f6d9b57db098a1c786a835a55a1ff64d39ee,79805910,156.266107751333000000
0xbfdf8646546979e87fc64441add2297c3dad946d,99108133,156.218418074180000000
0xbc25cba0c84ac6a5747d487f7f2510f72cb9c4c5,82887962,155.914691669316000000
0xc1bc773f45c95ab48abd8813462f4cc425176a48,32584519,155.369427534019000000
0xab96cb3351582398616868f235958b068bce2881,95419592,154.109779977830000000
0x486a57e2ee35c71dd83e6236f5c82ceef36b65b1,49635818,152.829196853937000000
0xa09da1d479ed04d69b61ccb6377aa9c5c901d0e7,106100014,152.297058224607000000
0xb26b4a4bba425ac28224cfdd45b4bd00c886cc33,85371789,151.430770458635000000
0x2221a864c1a755e252eab6df314f8c102265d62d,50017818,151.296036119226000000
0x205c465baf846518958199963900bb1b3c61e65d,79055968,150.972460833660000000
0x2a254687f5056ea5235d41f218d7e3bb946dadff,28424194,150.943824735151000000
0xc6b1345971f49b7164fd892e9dd4ba8f409172b0,37386472,150.851732206515000000
0x8ce134d810f5361f3d4bb0707482bcde92c26777,82180477,150.411073001245000000
0xaeded96ce60189dcd71f469477b56a66a14eb8c1,30112435,150.400233863876000000
0x58e6884f4c0c5f8114854ef7322b4cf03086f1fb,84451996,150.256347814779000000
0xd0561bdfbff0541be8526b84cedd805edf22d208,48698793,149.970987385501000000
0xe53ab209a541c969cd979223d347f5000b6fa3d8,99061392,149.431595059795000000
0x0fbc96775986b531196969fec6e4fba4f9c5e961,51885805,148.745817585130000000
0x9b2e1e038ac345c7d8b71cbc42ca8dfe1648dcad,90285261,148.640870756725000000
0x2c9bdd583e515eb958cb60ffe663b3acf16412d5,86740563,148.511833899338000000
0x8a62a0e7d381fe89287c3812996449507ddd5b35,83638265,148.171724157609000000
0x7e1e1c5ac70038a9718431c92a618f01f8dada18,106815267,147.980427291170000000
0x95689dfa2070d38d15e43878062dc0fceaa89b75,84506795,147.352511598925000000
0xd50ceae3dd50a8de3a0766bcbfd8e6c41979b6c4,78045469,146.211354230924000000
0xa4dda080e000478eb51c5a9e1122f98ca76ebd8e,77218515,145.971217073252000000
0x9f5c041240e185249393e94dfebd0ebd77bf9df8,82874077,145.503015846978000000
0x0f5c8334ad94cfe0fdc3851529b09a23f596ead3,77693177,145.120352695500000000
0x738d2cdd143b37ce542cf88a43760a44997b4c4b,84348668,144.698224151383000000
0x4e7e322cedd9c7c4a80fceb01f6a1e8b872a99c4,99782764,144.495778044564000000
0x460501463ddadf0b28e1b396f20e01df83a68274,42111129,144.395088583005000000
0x7633462869e0ff24f09acfc5d089d2399490fdf4,82958808,143.971620072369000000
0xc51d2e81aca55b23d3ce089169c77490109edebb,77491485,143.841704799409000000
0xcd7a0680c14b13618bf119ff899ed10ca4dbcccc,86177293,142.731975823480000000
0x585fef5c0c5f6ca8c3f64d9c802931005239d33b,105557050,142.133800674378000000
0x59e2ac9bed21b6530df70f08a15f3d3225fb5bb9,26658599,141.678315180041000000
0xde34a75c7950a36f34ef7c22f1ef1c8466901f2c,77403642,141.506567104410000000
0x2de26bfac302a1aa48d01dd10a3267aaea944629,38015907,141.354335190653000000
0x617cfa61e14c0373e79d58660bddeceaaa2cd0f8,84874275,141.314664984206000000
0x79653c4fb5ee639172fdbaef9a67790ee9e8b752,49402083,140.983548377970000000
0xf56aef252bd7e7993c9c10dc7d49565a7aacf462,85678883,140.753696302628000000
0x72c2c890625f7e2ec82a49a5b0d6438c36fc1bb5,92712021,140.061487343246000000
0x635187ca2c18ca7fcf87bb36a0bb7f9ffa4da21a,86739059,140.013294731291000000
0x69bab6810fa99475854bca0a3dd72ae6a0728ece,85983644,139.833936197061000000
0x05e5ab383f3c2d423cfd118b83420261ab0990bc,96335618,139.763032871349000000
0xb7b1cc940cc88640089028d4910de22e39e6d117,85074113,139.549052877409000000
0xb3da935d382f333ffef808fcef3177397ecf54eb,79689926,139.484403124551000000
0x11c3946dc1b186c2e8cdebbae4527b418a2395ee,92784174,139.181541156831000000
0x8eb3e91cdb937941bfde3673151b1980bca062d7,38876740,139.032608970586000000
0xb0b4c20f7c56df87bc8ddba04a570b178a1b5458,37966988,138.540275291989000000
0x59d5568283d4e1579512eff6573fb570e5d2ab60,83581414,138.307056914724000000
0x97f16b00d436fcd49d5911e68002f1cd4d5e47c5,46709453,138.188057301862000000
0x246d470080e690f957d2590eee207f1427429bb5,85752160,137.955768874558000000
0x46a5885a57ba6fb1e15d066701ea3e6147c7ca26,81412483,137.711984417048000000
0x588799fd66bf71bf9528e58d0ce0d0bd7681ddcc,52174217,137.711984417048000000
0xc6dc3a6d3f05e2c65a5f3e901083bf6124d3628a,83102088,137.602441512390000000
0xdfbcd20078b4346c185dee24d143ad2f98956ac7,96479024,137.364441968974000000
0xeea5191013e2e03f3d235f40d5746e98cf16bea5,81628067,137.211213564623000000
0xe366f6fcb809bbfe6d1522edb2bcd2fb897557dd,54983977,136.784938239137000000
0x3360b113c0228c3c57954efac9a25476e2e1c0ff,80410708,136.271016289193000000
0xf42be2aa2e0b455df33164df69d8e8b9c6308cc0,66585172,136.064479829914000000
0xdea1ffce140de700b2b383cda6b05c2bdb57d049,38441833,135.612352047428000000
0xc8cf6b03c2aa80de2579df02aa3bed1e716e1680,78568824,135.175946649480000000
0x46b830bf2c258f5a7db64eb9a96706a91132715e,93451639,135.043082716381000000
0x65b5d367a4be2fc118de4bb3284ed6318246b328,88585069,134.378397531643000000
0x6b51ad7adc0164ca2669e02b940f339092341b0c,49605107,133.704126628367000000
0x7c434cfc929087dcf383d723b2143e86b189572b,80029279,133.609143246616000000
0x7c336be27c74c809d684974cd7c40af99f97b874,89751924,133.523991293387000000
0xef3fea148b4933a9d8716842e093aacbfc96600c,85848906,133.502700440240000000
0x3685cc047af48fd228b924a65fb14da971254399,80084677,133.446176135882000000
0x4607c78eec51b6a82a6e770537bf1c4588a252c5,52297046,132.951482677486000000
0x6df17656a08553de3387067b4606df5c00e24ff4,41889473,132.916747602939000000
0xa8f1792887cf4b331a08c3e7c0033c945a07733e,86474934,132.250418696196000000
0x0f7dff0714b209a6549d778e5edba1d7a9b66b28,83899757,131.713088233668000000
0xdf8d2a986dd8998148893b59fed435cfd8018527,21882328,131.558063782890000000
0x36fed503281891b58e44d4d10aa2260f352e6fc6,33208242,131.495189757476000000
0x1501a02b50979265842e5a38bbcda58768e5ffcf,83024442,130.404383560558000000
0x1ea48c433d9cb36c1de7fdf7f8cb9b3b6680cdc5,78529506,130.370683720488000000
0x476ef21bf2a28e59a3605d1854a1b0a4c87c5296,31867223,130.170371796637000000
0xc162ee11ab58f9612c9342b195d6a839aa6553e7,43274703,130.003363687928000000
0x92cb71850aa43263ebaaa1e0ed3e78cb984915ff,39374027,129.961294471743000000
0x2806b72cc5a241b0b0c458356d4f1a58418817d2,30783821,129.284911638653000000
0x6921b40068d90f9c399e2035878d2227023bd03f,48180377,128.774267112432000000
0xc3dcd2eb5d52fa4a870a69e63350ecb1248066e0,84348205,128.672852833231000000
0xf5659d33af64b5b987f048a4ba7cfca1c96f7f7a,96733721,128.531902194549000000
0x110d5a12034ca702bee513b79a33267e2be1b79b,18816773,128.381500056602000000
0x9aea42f8cedefaf8b4ee704f8bfe27247fd380a5,33500065,128.244852068651000000
0x1778da84a0580e6ee14a31f2255ca55ebe5b4094,79544464,127.723366409888000000
0xff3337af986289fab8d51260e7bfc40102bb0c72,106181449,127.677651464688000000
0x2b5a0be5940b63de1eddccca7bd977357e2488ed,96337789,127.428294590620000000
0xf1048b7e1e861153edd122cc10e27bde2b88817d,40673770,127.274501916558000000
0xe9c73c43117fab6ec23296c65ffb29ca7ed0b883,44915875,126.779420724148000000
0x167f897440cfd5227f22349779841f83ddda126a,82626827,126.709832667522000000
0xb0720a40d6335df0ac90ff9e4b755217632ca78c,97972628,126.641986652828000000
0xc0aef1759a279ced58223f34e0fe6426610b1bee,86738500,126.630091444087000000
0x11573e51f776160d5fdbf6b2ce2249a754c55062,94943999,126.299179325630000000
0x12ef58947285f01ce8d8ecd90b3ea384b022cd1c,96440617,125.818676671940000000
0x3d045f52223a9595fb18377b6ca7ac8e220ab35a,96343104,125.818676671940000000
0x8fe6d26da24815749aab914d37e5a2dc756111de,96457782,125.707497279333000000
0x6d06856e012e692e3238fe73c0f48857c11cefc5,96409942,125.671706442266000000
0xb2ff5b8a05b43749b1307215c501dcde0932a711,84024134,125.347554482000000000
0x26097f8c89aa9313a96ad8a851eb8e1c062a12d3,48920095,125.277093802051000000
0xa99295cc93a729b8e224447248d9ae33384cd975,83625107,125.205232377718000000
0xb136d7643a612447eb603c051c193fdead1e0e37,103836350,125.192817090652000000
0x88f81b95eae67461b2d687343d36852f87409a7b,75002952,125.192725620906000000
0x04f34aafd1cb080f5ad336532223c3a058b3f0b6,82669445,125.192713106407000000
0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,83688873,125.192713106407000000
0x14db9394d9173a5cd65b4dc4c6de7d0f44dd9b78,47142210,125.192713106407000000
0x382488466990e39315d4f874ecfb660952aef659,78117514,125.192713106407000000
0x3982fa9593379d5714d5a3faecec1408cc907eb2,26002575,125.192713106407000000
0x40de3093ba71e409abf60b6d9d51cd1ac4e0d8d9,26473842,125.192713106407000000
0x6fd5a849cc4bb26fde7737395e3b4a91f3b78a5a,84894377,125.192713106407000000
0x7d7d7c915053a74dcd4d565619b2eb36eef6220a,82534472,125.192713106407000000
0x82e65918d19b1723c6367d1d5226d3713f38c3ec,81713027,125.192713106407000000
0xaf676a9364d841d0e70569560e54ded236841196,90987124,125.192713106407000000
0xb728311c5557f82050cda1bbe98dff6595be969a,82150899,125.192713106407000000
0xb9301c0001065de513aa0cf1baea9efb58a2e775,82425358,125.192713106407000000
0xbcf0fd9c42cc8cb2060c4930d2c1d277f18146a5,85693363,125.192713106407000000
0xbe98009cd2585d6a3a7cae6d4db94eae365429f2,85120073,125.192713106407000000
0xd3fe68d8b606205eddce2d9a6e5839e82ecb24eb,77421525,125.192713106407000000
0xe9a0271b3c4de3cd1d12e72b5dcab9ea462b455a,78245613,125.192713106407000000
0xf62bdafc4cb3808346c5854c0fd129f2a22c02e0,106186491,125.192713106407000000
0xfbe713879a1de3338752f2d9689b33b930ee579c,82616280,124.201123929271000000
0x32844a824f458f24878515923f1fa120b6b711f2,52393675,124.042525170240000000
0xcd79272e57a870c0b1f69a8c840244364c4a0260,77011222,123.090227306749000000
0xd131f1bcdd547e067af447dd3c36c99d6be9fdeb,97462158,122.908757972951000000
0xf7df8ece3d8b7f91e3bb7d1fb97b4d58cb5ef2cb,80320446,122.458240338278000000
0x2b72051f378bff38c63c286f4b5031a238c132cb,48901801,122.196072038125000000
0x9a192d6c5b40ba559bb8bffce86735a809247be4,85259950,120.636661305440000000
0xee00824f08a92f51b230a12ee84095dfc9c26d2c,101342550,120.619258111647000000
0xff1f77f1e34a6edd463c8bead6aa60e16d10a800,50104108,120.314438476797000000
0xc723b407673e10c3614906b39e72c03a2b3fac9d,38041796,120.156225460181000000
0xe1c23a613fa6a6a8478774bc321a88da7b2b3c90,102720611,119.093722730206000000
0x83a76d3d563a57b3ee7689232c3789e64ba71772,105964525,118.920372623493000000
0xfb2bd8d67a5584c9aa7941abdffdef68e1cbcc9d,80525274,118.869385769410000000
0x5f4a5e69248f6580c438b31aedc648e518bd9828,106159263,118.666123853652000000
0x40ac62d5aa80ceddab0de954c29bd62c75d514d2,86005496,117.595079953458000000
0x8061c199e4ca79812f2ba406ab212bb5a9d4c8b4,82088608,117.326772426740000000
0x3c3a891d1a0885e3e96bbf98d4c540f2e39e1c25,95264725,117.100949956869000000
0x7c62cad00147fbb276d85671b47d821d650b838e,26452099,116.999485695867000000
0x96c58ddac09e6cc996fc9340dfa8164f1dbcc46e,77473969,116.727428686898000000
0x4b7f5762f5ab05fdeb8de0522154beea46873649,90166809,116.631645571857000000
0xc7f14dcb4a84194c8f446604633904c51007c9c8,82991170,116.347930264407000000
0x50ba55bf41580f0ba7df31d9d20b129e6d2df6ae,93632505,115.681199849339000000
0x73eb7a4756ef34b903d8f0d320138fa4f2e4ec5b,97707915,115.447651202259000000
0x3439c97580970b68de47d0d4b88eef42d29e488e,86198613,115.300387823223000000
0xf377a582875a0575d5c3d4e1c0424911a3e944f5,47816249,115.248459356216000000
0x7d13cf5cbbcff7e486fdbad944e07b2986b543e8,102090039,115.124587682344000000
0xd99ab8ec724407f94b494bf92b009b57b92f849b,94783122,114.963020579652000000
0x58992e3bc219538ab58b78cdf85a6b09cf94bbd9,92777304,114.848928217769000000
0x8ff0ce7655bf1aa2d21baff4966991a74bc5a550,49124990,114.837202317791000000
0x2b1dca931a725c2152792b5d983cd2df39660a16,45496609,114.789153804703000000
0x9f337253f1d04743142af559287fbd962db362af,91283500,114.782781213483000000
0xab12253171a0d73df64b115cd43fe0a32feb9daa,84926260,114.520051468027000000
0x57fbf388a5ebe5c52b6dbc996c84e525a67fa104,81363219,114.482850350717000000
0xebb5b8541fadaba764937eca529fdb681bcd25dd,47068260,114.403440730247000000
0x9428e55418755b2f902d3b1f898a871ab5634182,77912977,114.123695315581000000
0x118c0c8b7c4c227834b90ba4f3e0fbae5d877044,94137984,113.978604253817000000
0x349800ba5a93cf51488ca9181c19992cd97d3b83,78881851,113.648988607313000000
0x0839f5c6cd90fdf95de496d0196c1e6016954c94,85437523,112.575365587690000000
0x543275caabf55f56b2db82ea636ff0c6e8c6466b,77835113,111.855392019740000000
0x7fe3c5ca27adecb9b6e641b6c8f776400ea1b97a,81672573,111.490181656771000000
0xbdfc47b9ad740b4151935680b6ca0b3d1828f100,83240830,111.450618030271000000
0x3f43a33be58a84bfca084d25328af4ae41678620,88106026,111.282300367728000000
0x42dc6b189ca9d942012a73780f25c922696c6f63,83589763,110.949771215594000000
0x6586e6d49ce53f4ef95247d7cc7e60caf05e9b15,81723221,110.381937843985000000
0x15985f5386f8221c4827275acf8f0a09e9de35f1,95097599,109.627460041672000000
0x40c3a9fbc5cbcc3910d191dac938c8edec0e768f,81009335,109.467401086808000000
0x1f1d0845f71559b06b047d5f399fb39d52a08ef8,82464367,109.361764841808000000
0x7132b5edc9ee267c58d3562d3e621384b18da7f3,92032111,109.311850310928000000
0xcfea8f74027ec8fbbbec544e89d0b1e4b3683295,87516296,108.990767821643000000
0xcc1e0a566dbd10869c071c811aba436357858f05,96297952,108.794587880551000000
0xe120be880d79aded4cdbf6f2f9ef880987c82dc8,87423047,108.790457363254000000
0x61d7ece32854caf46c6304fd536704eacd4da256,96004761,107.768135694191000000
0xa394a52f4e77f692936819084ac94748ad34bccb,83981093,107.288684476411000000
0x6dca0bded4e02d9bc38b3d795a16f694200a6a84,83756681,107.209296694438000000
0x4a74a654f19cf2ea32977512e90ce68956cefce6,89725919,106.569943304483000000
0xc7ad881c1749cb51bf6b34987c841a7117675dad,78109499,106.391280890309000000
0xb8abc49ce1ba5feea6de3a048ffb86dd1719e8a2,97288270,106.359959727931000000
0x4d4c6fd38104319530f23d7d3afd651a37e082fd,93896542,106.254663925293000000
0x424c6788f8cae36bb2f67e18f35419cadc1e0288,77441677,105.667382493135000000
0xf1ffd339007c480c428ab6578a937355b1d7c633,78025631,105.509343656815000000
0xcac552cf04f9631a212a9cae6dd065718c52e66a,27267808,105.278055328226000000
0xbb33eef2560f800d21539a9d80811cdf05f79fa1,37773803,105.201226756778000000
0x1f86e6e3644fbcd2e4a4e2362f152d3deb710504,86563495,105.014231293063000000
0xcfdd6663018840621fa812ba6043acb5b1fa29d1,92920403,104.867892702815000000
0x908c65a92b42a3dd28467c11b98ea55a76058da1,83648215,104.771108431869000000
0x14241dc8d4761b0c89e47115ed8955dd8cd8526a,46912261,104.721802206621000000
0x8c8868c77e0546b34f196595f0e727bc1add2e4d,98777722,102.953042682585000000
0x2817649f4813e7b854e8c8b57acc0d13f2ed2ffb,85121302,101.246386242407000000
0x2c123fc5c27888571cd525e8ae9b0c5ff848386d,80302647,101.101114458461000000
0x13b8d1f989536d5412da840c58ec8640636a4dbb,38859640,101.058050661266000000
0xfe39cad7a05e16ee9fcbb595b6e94e40203938b9,33875939,100.943202398893000000
0xce73da15464f5ea4a099773aafd3e0afd63714f4,84418928,100.688899441221000000
0x58375a7a1a718d97fafb80c3e142cd64a4c4a8ea,76997892,100.321997160967000000
0x508146d72c8e32e1ae342fb5ba025ceac2b1d205,45746867,100.301521331268000000
0x3938c28aaa4bcb0b20f0c0c8e25750b1610e47b3,45176211,100.245533892133000000
0x443eb1f18cf8fd345df376078c72e00b27e3f6a3,36247956,100.154170485126000000
0x8f747eb4f5e4edb0702fbadebe2da915af91fd90,87818554,99.633108968093700000
0x4742b30f35035c666c5cba2e8670052b179e0404,79827197,99.524919230843400000
0xcc62deca03f5054346729063c7019310a4cae65d,90230869,99.299009687330700000
0x0f28ddd210184b8fc1862a01826191d9986dafab,82304737,98.342795021254900000
0xb028607975b012defd2d8f4bbd794cc679db3e51,45988413,97.682282425429900000
0xf572035816f3ae6b6c600e6e549532a0fe6588e6,86004106,97.661082533918500000
0x6cc029b230dfb4a1c075c96b380e356f4815eea1,81232420,97.274738083678600000
0x41f45986917a61ebcfa0646e5cd88447afdf658e,77567243,96.773967231253000000
0xd5ba22c2323f65616860b0521eab5929549db4d9,82942170,96.425385951068400000
0xf5ae09413941aa09c211ad7a745df4864151336d,66375412,96.299274812546200000
0xbf67301237b0e5474de03f907969b7343d001f38,80739877,95.768998103205600000
0x040528e6ebdcbc6e37e3c78350de0a59aedce622,96679009,95.690145848086600000
0x7cfcc6b6ffa7117267f49b59984ae50026b9fc44,61007484,95.593253415696700000
0x968fea58d680060ca1c547884ee40a02a8b53c23,38531569,95.359077196142700000
0x494e297a81c48ea5f3c3bfee5c59be034ec9ce99,25281059,95.260521633276100000
0x86e72ceae5d2519216046ba54c81ce7a1bc3d939,38635700,94.868190233015600000
0xab9335ab722a7beba43dcbe15d8b8e131e82f63a,91381512,94.553469042442900000
0xb7afac3f551fa6ebc2ef896c41ecfb18e35f1b01,84133991,94.473629416370700000
0x3cba28d441bb33bc2630693f01c78523144e1108,78588108,94.395305682231200000
0xce8fc6755efcaf7f85c28901bca4f4b936591542,86774226,94.334424517919000000
0x6f6634b2aab01df7f47f615fb4e2b876bd3ae5ea,45945647,94.260773847993300000
0x005f16f017aa933bb41965b52848ceb8ee48b171,85684108,94.107696294004200000
0xa219712cc2aaa5aa98ccf2a7ba055231f1752323,98352637,94.107270516621700000
0x439511dd6fc762fe28bd015d68157ea462ceb88d,93958152,94.079521046490900000
0xda70842eb493ab31d8c042b4427298ed490a74bf,79861489,93.796455018171200000
0x234f5ddb3ca32e23534260bfed61ef150b31e2eb,81515662,93.488651140380700000
0xb3f876c9972339a1405346b1a8a27204f0bc154a,52386597,93.439203911627300000
0xc62d8e3eed91c03463352b7434670b1f4e6064b6,41321209,93.199188576661100000
0x6ac511b5db18821b3a40deeb916fb763c93c0799,84814624,93.036121119524300000
0xaa43863086e4f6851125ef532a7214d84c0ed08c,83180068,93.004513661794300000
0x6d7b212d1c91e735a2d0c3cca20074c4285e8a44,90912327,92.813199911161700000
0xac4f43d8df62cc179e9a5e2e02b39e2b2f88389b,86142296,92.667926225748900000
0xe025ef5762eb51da342419b247da1dd9c396c2e7,83820623,92.661954588860800000
0x956d266635b0fbf1b6bea869c0d66e4941c10106,81155954,92.373734794637900000
0xc4a70149330858cd0f085e4cd81c10745c9130b1,87509056,91.623747613721300000
0xf53f6414842213b8c9e85972d07ed68e253532d4,85109151,91.515873280783900000
0xae1524f684bd4b5d79003aaa4499590dab81d999,46133519,91.381200411456200000
0xa00cdde1a3be699d373b9973602b10f649d49e65,85322086,90.952093957905100000
0x3caec1b35c38fde81b58f4beef61472daf3b8f68,103362641,90.877766721673900000
0xd10bcf360e201d3691215dca25de310225854641,50864250,90.779706037311400000
0x717f6203d68b8914d2c247548ed093babc1812e3,46133793,90.363099724700600000
0x32a59b87352e980dd6ab1baf462696d28e63525d,84028350,90.146432044881700000
